0.0549448,0.57925
-0.405583,-0.534517
-0.82164,-0.00622782
-0.580917,-0.77807
0.973687,-0.325472
-0.518925,0.928949
0.84177,-0.315348
-0.908675,-0.046242
-0.829542,-0.284442
0.96964,-0.311287
0.859763,-0.402464
-0.0546237,-0.705428
0.102754,-0.522242
-0.787376,0.0498403
-0.291073,-0.875489
0.820758,-0.404629
-0.0861411,-0.787327
-0.298004,0.652225
-0.52031,0.365049
-0.233985,0.443815
-0.0907495,0.584384
0.215306,-0.33479
-0.484213,0.820332
-0.117948,0.757905
0.875704,-0.308674
-0.427969,-0.408058
-0.163539,-0.918995
-0.227457,-0.63215
0.0379895,0.38653
0.137776,0.145528
-0.354709,-0.0134143
0.851645,0.315614
-0.274277,0.233794
0.04852,-0.178739
-0.322046,-0.436977
0.143717,0.211892
0.0561573,0.498568
-0.526112,0.848095
-0.694092,0.781481
-0.318885,0.898858
-0.845167,-0.4591
-0.267174,0.478111
0.0319356,-0.612342
0.957202,0.396392
-0.186607,-0.70455
0.272267,-0.145186
-0.24833,-0.476255
-0.962138,0.173043
-0.312555,-0.840847
-0.130747,-0.0825564
-0.0257231,-0.605548
0.23587,0.0792655
0.930093,0.465054
0.0777423,0.703075
-0.898503,-0.445277
-0.794779,-0.577884
-0.0375364,0.259188
-0.769695,0.224125
-0.61621,0.520555
0.385273,-0.0360605
-0.423978,-0.575677
-0.492072,-0.795684
0.265519,0.412988
0.770996,0.355352
0.888306,-0.248907
-0.647669,-0.8616
0.829902,0.467081
-0.694901,0.0759145
-0.741678,0.032703
0.216122,0.199665
0.0768226,0.334318
-0.327923,-0.504685
0.915848,-0.320061
0.847027,-0.41188
0.334212,0.0439562
0.937197,-0.35061
-0.848672,-0.0836808
0.197513,-0.696981
-0.864854,-0.569657
-0.214692,-0.300459
0.0446445,-0.560616
0.948393,-0.321925
-0.610469,-0.542171
-0.265921,0.652052
0.0370388,-0.692117
-0.125754,0.407018
0.910805,0.411319
-0.548687,-0.611425
-0.55446,0.499092
