0.0549448,0.57925
0.768586,0.356518
-0.912525,-0.290243
-0.609843,0.531297
-0.898961,0.388144
-0.293733,0.30334
-0.894359,-0.452739
0.11462,-0.689106
0.901888,-0.294818
0.918112,-0.46582
0.00344164,0.0342542
0.864428,-0.241027
-0.407798,-0.176915
-0.917968,0.21528
-0.0375364,0.259188
-0.126806,0.52866
0.136882,-0.203862
-0.390559,0.729966
-0.682542,0.708968
0.799521,-0.328969
-0.0673995,-0.499813
-0.194358,-0.759306
0.957756,-0.323911
0.866038,0.315498
-0.430242,0.0801572
-0.042316,-0.529926
0.93591,-0.345295
-0.390559,0.729966
0.00900115,0.0109547
-0.79714,-0.0886138
-0.427969,-0.408058
0.912104,0.379567
0.820968,0.366455
0.0191488,-0.782936
-0.79783,0.253999
-0.0956091,-0.393596
-0.042316,-0.529926
-0.387215,-0.139617
-0.742582,-0.155886
-0.542843,-0.152206
-0.554276,0.782293
0.89643,-0.423967
0.0976759,0.0188333
-0.185527,-0.396692
0.938289,-0.381444
0.788507,-0.283041
-0.135667,0.954183
-0.0333037,-0.845223
-0.593702,-0.655835
-0.0606336,0.0275202
0.860591,-0.472667
0.817239,0.374748
-0.283098,-0.268578
-0.565307,-0.40202
-0.733773,-0.192016
0.859597,0.461711
0.184753,-0.234533
-0.711913,0.0876823
-0.696009,-0.667972
0.161797,0.0827203
-0.733242,-0.267037
-0.708699,0.497665
-0.2421,-0.487651
-0.440188,0.758691
0.00957824,0.860217
-0.0497194,0.748149
0.27836,0.131815
-0.564171,-0.060118
0.993263,0.392898
-0.070453,-0.0667834
-0.954876,-0.281215
-0.688645,-0.345923
-0.143698,0.904904
-0.357126,-0.594897
-0.255121,0.200213
-0.813467,0.021386
-0.437743,0.8157
0.896907,-0.257733
-0.451836,-0.724178
0.837644,0.403441
-0.742438,-0.209045
0.970766,0.331951
-0.897479,0.22841
0.909686,-0.351541
-0.153764,-0.649611
-0.783925,-0.264264
-0.897479,0.22841
-0.742582,-0.155886
-0.0722677,-0.116617
0.990167,-0.33422
0.898035,0.316359
0.880924,0.261629
-0.136477,0.329466
0.115138,-0.434565
-0.154135,0.440761
-0.348233,0.714841
-0.864284,-0.446254
0.229948,-0.559591
-0.34496,-0.987291
0.924631,-0.397647
-0.274709,0.400767
0.00957824,0.860217
-0.787852,0.023505
0.240864,0.385928
0.272216,-0.284504
-0.630276,-0.297936
-0.48011,-0.721323
0.91786,0.402159
-0.773788,0.685672
-0.516255,0.472602
0.354792,-0.205148
-0.392342,-0.119878
0.834,-0.27973
0.160572,0.296673
0.230629,0.385553
-0.19643,-0.040282
-0.446693,-0.977168
0.823383,-0.45656
-0.18441,-0.108629
-0.526112,0.848095
-0.0633543,0.748109
-0.789221,-0.0316704
0.17432,0.354552
-0.46717,-0.952614
-0.814057,-0.648153
-0.118062,-0.717775
-0.546102,-0.242971
-0.652557,0.574098
-0.554276,0.782293
-0.848672,-0.0836808
0.115999,-0.300995
0.271167,0.334337
-0.111412,0.773056
-0.281538,-0.561573
-0.438083,-0.104633
-0.360221,0.7746
0.955238,0.350787
-0.828146,-0.571883
-0.0337414,0.018581
-0.0388369,-0.855202
0.956452,0.304639
-0.505948,0.382702
-0.295063,-0.0493851
0.135768,0.581454
0.832988,0.284941
-0.369634,0.579582
-0.0217502,0.152501
-0.494807,0.671155
-0.821301,-0.223432
0.241652,-0.077319
-0.433113,-0.390607
0.0049602,-0.879026
-0.195539,-0.171067
0.964628,0.339112
-0.0907495,0.584384
-0.688645,-0.345923
0.930093,0.465054
0.0539428,-0.712177
0.935806,0.272563
-0.793781,0.568804
-0.166469,-0.142905
-0.417241,0.850435
0.866038,0.315498
0.0768359,0.346045
0.325306,-0.397109
0.0211551,-0.367505
0.163496,0.559485
0.856165,0.372263
-0.388955,0.558617
-0.619522,0.213835
-0.810832,-0.216178
0.945499,0.373379
-0.0668475,0.246289
-0.260085,-0.0215865
-0.773081,0.484728
0.216122,0.199665
-0.0912116,0.759277
0.109786,-0.0351395
-0.109428,0.37724
0.832988,0.284941
