0.0549448,0.57925
0.201672,-0.405714
0.0942869,0.454661
-0.889268,-0.00696587
0.951891,-0.391168
0.0230357,0.323108
0.289828,-0.442925
-0.719655,0.120659
-0.569231,-0.559836
0.0234821,0.376072
-0.110436,-0.0223504
-0.230305,-0.0886415
-0.162066,0.494675
0.856165,0.372263
0.0759392,-0.215102
0.95325,0.373377
-0.558525,0.449307
-0.172201,0.877449
-0.546102,-0.242971
-0.417241,0.850435
-0.453749,0.413237
0.130604,0.0455407
0.336872,0.127354
0.141852,-0.00763637
-0.183615,-0.426421
-0.186334,0.986676
-0.0529852,0.492123
-0.228551,0.94463
-0.163293,0.374278
-0.271333,0.598158
0.819818,-0.37714
0.141774,0.278355
-0.54034,0.781018
0.175103,0.627871
0.934262,-0.407789
-0.753514,-0.59184
0.0395157,-0.5302
0.127511,-0.24784
-0.416151,0.215245
-0.82164,-0.00622782
-0.356879,-0.660627
-0.120036,0.660039
0.916822,0.377231
-0.22034,0.887396
-0.0962676,-0.301531
-0.452984,-0.415448
-0.0217527,0.373121
-0.090347,0.0262046
-0.495941,-0.143557
0.160572,0.296673
-0.529372,0.180994
0.838205,-0.389746
0.029005,-0.0951302
0.935806,0.272563
-0.785469,0.58397
0.0708229,0.658579
-0.442941,-0.515589
-0.417438,-0.754278
-0.233985,0.443815
-0.253718,-0.0213041
-0.781652,0.0911362
-0.463922,0.615964
-0.188947,-0.92098
-0.136847,0.32279
-0.131476,-0.229809
0.92142,-0.333052
-0.246916,0.586629
-0.417343,-0.120874
-0.0543893,-0.329504
-0.693653,-0.704605
-0.324103,-0.361172
0.932777,-0.370831
0.867214,0.356606
-0.302036,-0.457103
0.316007,0.245396
-0.735295,-0.369535
-0.650687,0.18206
-0.794779,-0.577884
0.9561,0.404751
0.991883,-0.37573
0.0765843,0.392683
-0.70655,0.0297192
-0.53955,-0.371148
0.825922,-0.442664
0.0319356,-0.612342
0.847597,-0.438163
-0.400798,0.835319
0.170254,-0.583598
0.940331,0.325189
0.929605,-0.36048
-0.511898,-0.549018
-0.809883,0.441059
0.770996,0.355352
0.226241,0.219092
-0.818782,-0.279266
-0.130747,-0.0825564
-0.968943,0.195502
-0.785469,0.58397
-0.694092,0.781481
-0.31446,-0.675853
-0.491676,0.351896
-0.371362,-0.145794
-0.10453,0.680648
0.270227,0.371955
-0.62189,-0.528659
-0.021177,0.746819
-0.883719,0.10336
-0.694901,0.0759145
0.0395157,-0.5302
-0.523321,-0.443594
0.141687,0.627831
-0.908494,-0.398734
0.765119,0.36765
0.957202,0.396392
0.932777,-0.370831
-0.58468,0.794259
-0.187774,0.983489
-0.863721,-0.579134
-0.0719238,0.680054
0.825496,-0.285046
-0.722099,-0.376344
-0.573389,-0.249722
0.224234,0.487244
0.0872876,-0.442579
0.912104,0.379567
-0.0962676,-0.301531
-0.0529852,0.492123
-0.785469,0.58397
0.0379895,0.38653
0.132897,0.0878374
-0.616046,-0.421443
-0.548687,-0.611425
-0.19996,-0.0181738
0.875704,-0.308674
-0.250776,-0.449796
-0.747502,0.115243
0.861602,-0.36477
-0.0554584,0.891319
-0.853324,0.160391
-0.457837,-0.613221
-0.67897,0.769653
0.884173,-0.321461
-0.16501,-0.640114
-0.506131,-0.70308
0.953991,-0.412935
-0.417241,0.850435
-0.524295,0.716475
-0.348233,0.714841
0.0959512,-0.0767957
0.935892,0.303799
-0.679372,-0.542912
-0.301985,-0.465741
-0.327157,0.100482
-0.883719,0.10336
0.242577,0.446942
0.873953,0.277649
-0.423865,0.265697
0.884851,0.247607
0.768586,0.356518
-0.387788,0.908085
-0.202836,0.892689
-0.0369778,-0.770368
-0.19996,-0.0181738
0.846736,-0.292293
-0.193793,0.258505
0.884548,0.300026
-0.119383,-0.698191
-0.461044,0.952418
-0.812419,-0.616696
-0.385525,0.238405
0.0403556,-0.86031
-0.413629,-0.00588187
-0.488413,0.803933
0.915024,-0.418904
0.788457,0.322331
-0.531403,-0.718658
0.864221,0.406711
-0.106907,-0.594027
-0.0784562,0.332614
-0.158324,-0.710744
0.150864,-0.364178
0.958358,-0.433314
-0.802565,0.541846
-0.0777931,-0.523874
0.331456,-0.323131
0.315805,-0.20006
0.212003,-0.598038
0.915024,-0.418904
0.012738,0.314691
0.240864,0.385928
0.975852,-0.370094
0.216122,0.199665
-0.129275,-0.638549
0.138695,0.705413
-0.791582,0.303491
0.771253,0.398483
-0.49538,-0.69216
-0.482638,-0.661195
-0.697677,0.467282
-0.953434,-0.0845231
-0.324996,0.398559
0.233224,0.632848
-0.491676,0.351896
-0.811769,-0.592792
-0.09224,0.67193
-0.186752,-0.441269
0.938901,-0.31549
-0.594027,-0.682837
0.244308,-0.522259
-0.355112,0.221883
-0.652557,0.574098
-0.511898,-0.549018
-0.728042,-0.685029
-0.205998,0.856194
-0.303844,0.615769
-0.551996,0.0566237
-0.89364,-0.0151164
-0.780883,0.167638
-0.979513,0.0944304
-0.765993,0.177047
0.846736,-0.292293
0.0402154,0.192328
-0.115153,0.672623
0.198641,-0.482867
-0.371359,-0.0391395
-0.285938,-0.663216
-0.124436,0.579545
0.926748,0.459692
-0.54034,0.781018
